cod_aeropuerto,cod_pais,nombre_aeropuerto,ciudad_aeropuerto,pais_aeropuerto,cod_iata_faa,cod_icao,latitud,longitud,altitud,zona_horaria,dst,zona_horaria_tz
8695,RUS,Dikson Airport,Dikson,Russia,DKS,UODD,73.51780699999999,80.37966899999999,47.0,8.0,N,Asia/Krasnoyarsk
8696,AUS,Beverley Airport,Mine Site,Australia,Z99,YBEE,-30.19033959,139.55549419999997,381.0,95.0,O,Australia/Adelaide
8697,CAN,Bogande Airport,Bogande,Canada,XBG,Z999,48.329498,-70.99569699999999,531.0,-5.0,A,America/Toronto
8698,IRL,Bantry Aerodrome,Bantry,Ireland,BYT,EIBN,51.668597999999996,-9.484169999999999,7.0,0.0,E,Europe/Dublin
8699,IRL,Reeroe Airport,Caherciveen,Ireland,CHE,Z999,51.933334,-10.233333,314.0,0.0,E,Europe/Dublin
8700,ZAF,Aliwal North,Aliwal North,South Africa,Z99,FAAN,-30.683333,26.733333000000002,4361.0,2.0,U,Africa/Johannesburg
8701,ZAF,Alkantpan Airport,Alkantpan,South Africa,Z99,FACO,-29.906389,22.316667000000002,3585.0,2.0,U,Africa/Johannesburg
8702,ZAF,Alldays Airport,Alldays,South Africa,ADY,FAAL,-22.678889,29.055278,2676.0,2.0,U,Africa/Johannesburg
8703,ZAF,Barberton Airport,Barberton,South Africa,Z99,FABR,-25.7175,30.975,2260.0,2.0,U,Africa/Johannesburg
8704,USA,Ocean Ridge Airport,Gualala,United States,E55,Z999,38.8016111,-123.5306389,940.0,-8.0,A,America/Los_Angeles
8705,USA,Kent State Airport,Kent,United States,1G3,Z999,41.15138889999999,-81.41511109999999,1134.0,-5.0,A,America/New_York
8706,USA,Bulter County Regional Airport,Hamilton,United States,Z99,KHAO,39.36375,-84.5219444,633.0,-5.0,A,America/New_York
8707,KEN,Bungoma Airport,Bungoma,Kenya,Z99,HKBU,0.576389,34.551389,4752.0,3.0,U,Africa/Nairobi
8708,KEN,Bura East,Bura,Kenya,Z99,HKBR,-1.185,39.813889,295.0,3.0,U,Africa/Nairobi
8709,KEN,Busia,Busia,Kenya,Z99,HKBA,0.272,34.748000000000005,3989.0,3.0,U,Africa/Nairobi
8710,KEN,Embu,Embu,Kenya,Z99,HKEM,-0.568889,37.492222,4131.0,3.0,U,Africa/Nairobi
8711,KEN,Garba Tula,Garba Tula,Kenya,Z99,HKGT,0.3112,38.3056,1764.0,3.0,U,Africa/Nairobi
8712,KEN,Garissa,Garissa,Kenya,GAS,HKGA,-0.46861099999999994,39.649444,469.0,3.0,U,Africa/Nairobi
8713,KEN,Hola,Hola,Kenya,HOA,HKHO,-1.52,40.003890000000006,220.0,3.0,U,Africa/Nairobi
8714,KEN,Homa Bay,Homa Bay,Kenya,Z99,HKHB,-0.5916680000000001,34.48,4231.0,3.0,U,Africa/Nairobi
8715,KEN,Isiolo,Isiolo,Kenya,Z99,HKIS,0.34360999999999997,37.587778,3688.0,3.0,U,Africa/Nairobi
8716,KEN,Kalokol,Kalokol,Kenya,KLK,HYFG,3.49,35.84,1296.0,3.0,U,Africa/Nairobi
8717,KEN,Kericho,Kericho,Kenya,KEY,HKKR,-0.385,35.245,6453.0,3.0,U,Africa/Nairobi
8718,KEN,Kilaguni,Kilaguni,Kenya,ILU,HKKL,-2.9,38.073889,2832.0,3.0,U,Africa/Nairobi
8719,KEN,Kerio Valley,Kimwarer,Kenya,KRV,Z999,0.1912,35.3954,7095.0,3.0,U,Africa/Nairobi
8720,MDG,Andavadoaka,Andavadoaka,Madagascar,DVD,Z999,-22.111110999999998,43.270556,27.0,3.0,U,Indian/Antananarivo
8721,MDG,Antsirabe,Antsirabe,Madagascar,ATJ,FMME,-19.836944,47.065278,4913.0,3.0,U,Indian/Antananarivo
8722,MDG,Bekily,Bekily,Madagascar,OVA,FMSL,-24.236110999999998,45.305,1259.0,3.0,U,Indian/Antananarivo
8723,RUS,Ust-Tsylma,Ust-Tsylma,Russia,Z99,UUYX,65.4347222322,52.20000001,262.0,4.0,N,Europe/Moscow
8724,USA,Atlantic City Rail Terminal,Atlantic City NJ,United States,ZRA,Z999,39.3665,-74.442,8.0,-5.0,A,America/New_York
8725,USA,Springfield Amtrak Station,Springfield MA,United States,ZSF,Z999,42.106,-72.59305400000001,65.0,-5.0,A,America/New_York
8726,USA,Amherst Amtrak Station AMM,Amherst MA,United States,XZK,Z999,42.375,-72.51138900000001,258.0,-5.0,A,America/New_York
8727,USA,Cape May Ferry Terminal,Cape May NJ,United States,Z99,Z999,38.9696286,-74.960918,0.0,-5.0,A,America/New_York
8728,USA,Lewes Ferry Terminal,Lewes DE,United States,Z99,Z999,38.781655,-75.119534,0.0,-5.0,A,America/New_York
8729,USA,Bar Harbor Yarmouth Ferry Terminal,Bar Harbor ME,United States,Z99,Z999,44.39917,-68.225,0.0,-5.0,A,America/New_York
8730,CAN,Yarmouth Ferry Terminal,Yarmouth NS,Canada,Z99,Z999,43.833227,-66.122653,0.0,-4.0,A,America/Halifax
8731,CHE,Gare de Montreux Railway Station,Montreux,Switzerland,Z99,Z999,46.435833,6.910278,1280.0,1.0,E,Europe/Zurich
8732,GBR,London - Kings Cross,London,United Kingdom,QQK,Z999,51.5326,0.1233,72.0,0.0,E,Europe/London
8733,GBR,Stevenage Railway Station,Stevenage,United Kingdom,XVJ,Z999,51.902,0.207,262.0,0.0,E,Europe/London
8734,GBR,Peterborough Railway Station,Peterborough,United Kingdom,XVH,Z999,52.5748,-0.2502,91.0,0.0,E,Europe/London
8735,IDN,Pomalaa,Pomalaa,Indonesia,PUM,Z999,-4.183333,121.61667,0.0,8.0,N,Asia/Makassar
8736,USA,St. Ignace Ferry Dock,St. Ignace MI,United States,Z99,Z999,45.866405,-84.720254,587.0,-5.0,A,America/New_York
8737,USA,Mackinac Island Dock,Mackinac Island MI,United States,Z99,Z999,45.848801,-84.615927,889.0,-5.0,A,America/New_York
8738,RUS,YUR'EVETS,YUR'EVETS,Russia,Z99,UUIC,57.338581999999995,43.0949,413.0,4.0,E,Europe/Moscow
8739,GBR,Whittlesford Parkway Rail Station,Whittlesford,United Kingdom,WLF,Z999,52.104,0.166,95.0,0.0,E,Europe/London
8740,RUS,Gorno-Altaysk Airport,Gorno-Altaysk,Russia,RGK,UNBG,51.966667,85.833333,965.0,7.0,U,Asia/Omsk
8741,POL,Gryzliny - Lansk,Gryzliny,Poland,Z99,EPGR,53.3629,20.204,520.0,1.0,E,Europe/Warsaw
8742,USA,Fond Du Lac County Airport,Fond du Lac,United States,FLD,KFLD,43.7711667,-88.4884167,808.0,-6.0,A,America/Chicago
8743,USA,Waupaca Municipal Airport,Waupaca,United States,PCZ,KPCZ,44.33325,-89.0197778,840.0,-6.0,A,America/Chicago
8744,USA,Stevens Point Municipal Airport,Stevens Point,United States,STE,KSTE,44.5451356,-89.5302844,1110.0,-6.0,A,America/Chicago
8745,RUS,Mys Shmidta Airport,Mys Shmidta,Russia,Z99,UHMI,68.868301,179.373001,20.0,12.0,N,Asia/Magadan
8746,RUS,Moma Airport,Honuu,Russia,Z99,UEMA,66.450859,143.261551,656.0,12.0,N,Asia/Magadan
8747,USA,Luce County Airport,Newberry,United States,ERY,KERY,46.311199,-85.457298,869.0,-5.0,A,America/New_York
8748,USA,Forest Lake Airport,Forest Lake,United States,25D,Z999,45.2477456,-92.9943853,925.0,-6.0,A,America/Chicago
8749,DEU,Hannover Messe-Heliport,Hannover,Germany,ZVM,Z999,52.329035,9.822136,152.0,1.0,E,Europe/Berlin
8750,DEU,Peenemunde Airfield,Peenemunde,Germany,PEF,EDCP,54.157778,13.772778,7.0,1.0,E,Europe/Berlin
8751,POL,Goraszka,Goraszka,Poland,Z99,EPGO,52.1104,21.1652,110.0,1.0,E,Europe/Warsaw
8752,IDN,Pangandaran-Java Island-Nusawiru Airport,Nusawiru,Indonesia,Z99,WI1A,-7.720389999999999,108.489998,16.0,7.0,N,Asia/Jakarta
8753,BWA,Pom Pom Camp,Pom Pom,Botswana,Z99,Z999,-19.35,22.5,965.0,2.0,U,Africa/Gaborone
8754,BWA,Moremi Crossing,Moremi,Botswana,Z99,Z999,-19.31,23.08,965.0,2.0,U,Africa/Gaborone
8755,IND,New Delhi Train Station,New Delhi,India,Z99,Z999,28.64197,77.2206,708.0,55.0,N,Asia/Calcutta
8756,IND,Agra Cantonment Railway Station,Agra,India,Z99,Z999,27.1578,77.98993,571.0,55.0,N,Asia/Calcutta
8757,CHN,Urumqi Railway Station,Urumqi,China,Z99,Z999,43.7809,87.585,2844.0,8.0,N,Asia/Chongqing
8758,CHN,Turpan Railway Station,Turpan,China,Z99,Z999,43.151,88.875,98.0,8.0,N,Asia/Chongqing
8759,USA,Galion Municipal Airport,Galion,United States,GQQ,KGQQ,40.7533889,-82.72380559999999,1224.0,-5.0,A,America/New_York
8760,KEN,Musiara Airstrip,Musiara,Kenya,Z99,HKMZ,-1.29861,35.063611,5200.0,3.0,U,Africa/Nairobi
8761,ECU,Tiputini,Tiputini,Ecuador,TPN,SETI,-0.766667,-75.53333,997.0,-5.0,S,America/Guayaquil
8762,ECU,Shell Mera,Pastaza,Ecuador,PTZ,SESM,-2.0,-77.0,7076.0,-5.0,S,America/Guayaquil
8763,USA,Clarksville-Montgomery County Regional Airport,Clarksville,United States,CKV,KCKV,36.621944,-87.415,550.0,-6.0,A,America/Chicago
8764,GBR,Oban Rail Station,Oban,United Kingdom,Z99,Z999,56.4124,-5.4702,0.0,0.0,E,Europe/London
8765,DEU,Memmingen Rail Station,Memmingen,Germany,Z99,Z999,47.9878,10.1811,2077.0,1.0,E,Europe/Berlin
8766,DEU,Ulm Railway Station,Ulm,Germany,Z99,Z999,48.4,9.9833,1641.0,1.0,E,Europe/Berlin
8767,DEU,Aachen HBF,Aachen,Germany,Z99,Z999,50.7667,6.1,873.0,1.0,E,Europe/Berlin
8768,BEL,Liege-Guillemins Railway Station,Liege,Belgium,XHN,Z999,50.6333,5.566669999999999,659.0,1.0,E,Europe/Brussels
8769,BEL,Bruxelles-Central,Brussels,Belgium,Z99,FBCL,50.8411,4.3564,43.0,1.0,E,Europe/Brussels
8770,DEU,Wyk auf Foehr,Wyk,Germany,OHR,Z999,54.411,8.3145,24.0,1.0,E,Europe/Berlin
8771,USA,Lompoc Airport,Lompoc,United States,LPC,KLPC,34.6656,-120.4675,88.0,-8.0,A,America/Los_Angeles
8772,USA,Chester County G O Carlson Airport,Coatesville,United States,CTH,KMQS,39.9789,-75.8654,660.0,-5.0,A,America/New_York
8773,AFG,Bost Airport,Lashkar Gah,Afghanistan,BST,OABT,31.558889,64.36416700000001,2464.0,45.0,U,Asia/Kabul
8774,AZE,Lankaran International Airport,Lankaran,Azerbaijan,LLK,UBBL,38.746389,48.817778000000004,30.0,4.0,U,Asia/Baku
8775,AZE,Qabala Airport,Qabala,Azerbaijan,GBB,UBBQ,40.826667,47.7125,100.0,4.0,E,Asia/Baku
8776,AZE,Zaqatala International Airport,Zaqatala,Azerbaijan,ZTU,UBBY,41.562222,46.667221999999995,100.0,4.0,E,Asia/Baku
8777,USA,Lake Placid Airport,Lake Placid,United States,LKP,KLKP,44.264444,-73.96194399999999,1747.0,-5.0,A,America/New_York
8778,USA,Long Lake,Long Lake,United States,NY9,Z999,43.975061700000005,-74.42044,1629.0,-5.0,A,America/New_York
8779,RUS,Tyopliy Klyuch,Khandyga,Russia,Z99,UEMH,62.471000000000004,136.505,932.0,10.0,N,Asia/Yakutsk
8780,RUS,Magan,Yakutsk,Russia,Z99,UEMM,62.0626,129.3334,577.0,10.0,N,Asia/Yakutsk
8781,CHN,Zhoubai,Qianjiang,China,JIQ,Z999,29.515,108.83,2461.0,8.0,N,Asia/Chongqing
8782,RUS,Mendeleevo,Yuzhno-Kurilsk,Russia,DEE,YXCM,43.5739,145.4107,50.0,12.0,N,Z999
8783,USA,Wishram Amtrak Station,Wishram,United States,WIH,Z999,45.6576,-120.9664,1.0,-8.0,A,America/Los_Angeles
8784,USA,Lima Allen County Airport,Lima,United States,AOH,KAOH,40.707478,-84.0270781,975.0,-5.0,A,America/New_York
8785,PRK,Sondok Airport,Hamhung,North Korea,DSO,Z999,39.747333000000005,127.47461100000001,0.0,9.0,U,Asia/Pyongyang
8786,PRK,Samjiyon Airport,Samjiyon,North Korea,YJS,Z999,41.907167,128.409889,0.0,9.0,U,Asia/Pyongyang
8787,NOR,Geiranger,Geiranger Fjord,Norway,Z99,Z999,62.474976458,6.1528587341,0.0,1.0,E,Europe/Oslo
8788,IND,Gangtok Helipad,Gangtok,India,Z99,Z999,27.3521,88.6051,1500.0,55.0,N,Asia/Calcutta
8789,USA,McKinnon Airport,Brunswick,United States,SSI,KSSI,31.1519722,-81.3910556,19.0,-5.0,A,America/New_York
8790,USA,Beaver Falls,Beaver Falls,United States,BFP,KBFP,40.7724722,-80.3914444,1253.0,-5.0,A,America/New_York
8791,USA,Seaplane Base,Winterhaven,United States,F57,Z999,28.0575,-81.7628056,140.0,-5.0,A,America/New_York
8792,USA,Georgetown County Airport,Georgetown,United States,GGE,KGGE,33.3114018,-79.3203139,40.0,-5.0,A,America/New_York
8793,USA,Hardwick Field Airport,Cleveland,United States,HDI,KHDI,35.2199994,-84.832369,874.0,-5.0,A,America/New_York
8794,USA,Mark Anton Airport,Dayton,United States,2A0,Z999,35.48625,-84.9310833,718.0,-5.0,A,America/New_York
8795,USA,Jefferson County Airpark,Steubenville,United States,2G2,Z999,40.3602179,-80.70087420000002,1196.0,-5.0,A,America/New_York
8796,USA,Renton,Renton,United States,RNT,KRNT,47.4931389,-122.21575,32.0,-8.0,A,America/Los_Angeles
8963,CAN,Bromont Airport,Bromont,Canada,ZBM,CZBM,45.290833,-72.74194399999999,374.0,-5.0,A,America/Toronto
8798,USA,Brackett Field,La Verne,United States,POC,KPOC,34.091666700000005,-117.78177779999999,1014.0,-8.0,A,America/Los_Angeles
8799,USA,Jekyll Island Airport,Jekyll Island,United States,09J,Z999,31.074472200000002,-81.42777779999999,11.0,-5.0,A,America/New_York
8800,USA,CedarKey,Cedar Key,United States,CDK,KCDK,29.1342222,-83.0504722,11.0,-5.0,A,America/New_York
8801,USA,Cross City,Cross City,United States,CTY,KCTY,29.6355278,-83.10475,42.0,-5.0,A,America/New_York
8802,USA,Clemson,Clemson,United States,CEU,KCEU,34.6722222,-82.88588890000001,891.0,-5.0,A,America/New_York
8803,USA,Heber City Municipal Airport,Heber,United States,36U,Z999,40.4818056,-111.42880559999999,5637.0,-7.0,A,America/Denver
8804,USA,Beech Factory Airport,Wichita,United States,BEC,KBEC,37.6939167,-97.2149167,1409.0,-6.0,A,America/Chicago
8805,USA,Cherokee County Airport,Canton,United States,47A,Z999,34.312217499999996,-84.4221556,1219.0,-5.0,A,America/New_York
8806,USA,Fernandina Beach Municipal Airport,Fernandina Beach,United States,55J,Z999,30.611833299999997,-81.4611944,16.0,-5.0,A,America/New_York
8807,IDN,Padang Tabing,Padang,Indonesia,Z99,WIMG,-0.875,100.3519,3.0,7.0,U,Asia/Jakarta
8808,USA,Tom B. David Field Airport,Calhoun,United States,Z99,KCZL,34.45545,-84.9391622,651.0,-5.0,A,America/New_York
8809,USA,Habersham County Airport,Cornelia,United States,Z99,KAJR,34.4998483,-83.55667009999999,1448.0,-5.0,A,America/New_York
8810,DEU,Hamburg Hbf,Hamburg,Germany,ZMB,Z999,53.552776,10.006683,30.0,1.0,E,Europe/Berlin
8811,USA,Georgetown Municipal Airport,Georgetown,United States,GTU,KGTU,30.678809,-97.6793837,790.0,-6.0,A,America/Chicago
8812,USA,Old Rhinebeck Airport,Rhinebeck,United States,Z99,NY94,41.969833,-73.86455500000001,323.0,-5.0,U,America/New_York
8813,GBR,Duxford Aerodrome,Duxford,United Kingdom,QFO,EGSU,52.09083,0.13194,125.0,0.0,E,Europe/London
8814,DEU,BLABU,Blankenburg,Germany,Z99,Z999,51.7946,11.0183,551.0,1.0,E,Europe/Berlin
8815,USA,Sidney Muni Airport,Sidney,United States,SNY,KSNY,41.10167,-102.985,4313.0,-7.0,A,America/Denver
8816,MLI,Manantali Bengassi Airport,Bengassi,Mali,Z99,GA46,13.25561,-10.50432,538.0,0.0,N,Africa/Bamako
8817,AUS,Schofields Aerodrome,Schofields,Australia,Z99,Z999,-33.717389000000004,150.871396,21.0,10.0,O,Australia/Sydney
8818,USA,Luray Caverns Airport,Luray,United States,Z99,KLUA,38.666944,-78.500556,903.0,-5.0,A,America/New_York
8819,USA,Eagle's Nest Airport,Waynesboro,United States,W13,Z999,38.076944,-78.94416700000001,1437.0,-5.0,A,America/New_York
8820,AUS,Great Keppel Island,Great Keppel Island,Australia,GKL,YGKL,-23.186,150.94299999999998,250.0,10.0,U,Australia/Brisbane
8821,AUS,Roper Bar,Roper Bar,Australia,RPB,YRRB,-14.734570000000001,134.5252,70.0,95.0,U,Australia/Darwin
8822,AUS,Mount Garnet,Mount Garnet,Australia,Z99,YMRT,-17.70601,145.14889,2159.0,10.0,U,Australia/Brisbane
8823,AUS,Innisfail,Innisfail,Australia,IFL,YIFL,-17.559079999999998,146.01123,46.0,10.0,U,Australia/Brisbane
8824,USA,Kalaeloa,Kapolei,United States,Z99,PHJR,21.307222,-158.070278,30.0,-10.0,U,Pacific/Honolulu
8825,AFG,Bamyan Airport,Bamyan,Afghanistan,BIN,OABN,34.816666999999995,67.81666700000001,2550.0,45.0,N,Asia/Kabul
8826,CHN,Changbaishan Airport,Baishan,China,NBS,Z999,42.088056,127.54888899999999,2762.0,8.0,N,Asia/Chongqing
8827,USA,SFO Helicopter,Sausalito,United States,Z99,Z999,37.87856,-122.51274199999999,13.0,-8.0,A,America/Los_Angeles
8828,KEN,Lewa Airport,Lewa Downs,Kenya,Z99,Z999,0.1927,37.4725,6250.0,3.0,U,Africa/Nairobi
8829,ECU,Huaorani Ecolodge,Huaorani,Ecuador,Z99,Z999,-1.0102,-77.1501,1000.0,-5.0,U,America/Guayaquil
8830,PRK,Chongjin Airport,Chongjin,North Korea,RGO,ZZ07,41.4297,129.6488,0.0,9.0,U,Asia/Pyongyang
8831,AUS,Moomba,Moomba,Australia,MOO,YOOM,-28.1,140.2,143.0,95.0,O,Australia/Adelaide
8832,POL,Lublin,Lublin,Poland,LUZ,EPLB,51.239333,22.714083,203.0,1.0,E,Europe/Warsaw
8834,USA,Madison County Executive Airport,Huntsville,United States,Z99,KMDQ,34.861,-86.55799999999999,756.0,-6.0,A,America/Chicago
8835,USA,Leesburg Executive Airport,Leesburg,United States,JYO,KJYO,39.078,-77.558,389.0,-5.0,A,America/New_York
8836,CAN,CNC4,Guelph,Canada,Z99,Z999,43.563889,-80.196111,1100.0,-5.0,A,America/Toronto
8837,CAN,CNC4,Geulph,Canada,Z99,Z999,43.563889,-80.196111,1100.0,-5.0,A,America/Toronto
8839,CHL,Robinson Crusoe Airport,San Juan Bautista,Chile,Z99,SCIR,-33.665001000000004,-78.929703,433.0,-4.0,S,America/Santiago
8840,MDV,Maamigili Airport,Maamigili,Maldives,VAM,VRMV,3.4702,72.8344,6.0,5.0,U,Indian/Maldives
8841,MDV,Hilton Iru fushi,Maldives Hilton Iru fushi,Maldives,IRU,IRUF,5.7435,73.3249,6.0,5.0,U,Indian/Maldives
8842,MDV,Dhigurah Centara Grand Maldives,Dhigurah,Maldives,DHG,DHGU,3.5939,72.8834,6.0,5.0,U,Indian/Maldives
8843,CHN,Beijing Railway Station,Beijing,China,Z99,Z999,39.5408,116.2516,143.0,8.0,N,Asia/Chongqing
8844,CHN,Chengde Railway Station,Chengde,China,Z99,Z999,40.965755,117.95401899999999,1083.0,8.0,N,Asia/Chongqing
8845,CHN,Yongzhou Lingling Airport,Yongzhou,China,LLF,Z999,26.345556,111.612222,428.0,8.0,U,Asia/Chongqing
8846,HRV,Losinj Airport,Mali Losinj,Croatia,LSZ,LDLO,44.3357,14.2335,154.0,1.0,E,Z999
8847,AUS,Onslow,Onslow,Australia,ONS,YOLW,-21.666999999999998,115.116,23.0,8.0,O,Australia/Perth
8848,AUS,Theodore,Theodore,Australia,TDR,YTDR,-24.986736999999998,150.09311200000002,560.0,10.0,N,Australia/Brisbane
8849,POL,RUDNIKI,RUDNIKI,Poland,CZW,EPRU,50.884722,19.202222,262.0,1.0,E,Europe/Warsaw
8850,USA,Williamson-Sodus Airport,Williamson,United States,SDC,KSDC,43.2347904,-77.119444,424.0,-5.0,A,America/New_York
8851,USA,Clear Lake Metroport,Clear Lake City,United States,CLC,Z999,29.5569,-95.137497,35.0,-6.0,A,America/Chicago
8852,ARG,Gilberto Lavaque,Cafayate,Argentina,CFX,SASC,-26.06245,-65.93209499999999,5523.0,-3.0,S,America/Cordoba
8853,GBR,Woking,Fairoaks,United Kingdom,Z99,EGTF,51.348056,-0.558611,80.0,0.0,U,Europe/London
8854,USA,Boulder Municipal,Boulder,United States,WBU,KBDU,40.039444,-105.22583300000001,5288.0,-7.0,A,America/Denver
8855,DEU,Neustadt-Glewe,Neustadt-Glewe,Germany,Z99,EDAN,53.364779000000006,11.607352,115.0,1.0,E,Europe/Berlin
8856,DEU,Berchtesgarden BKS,Bischofswiesen,Germany,Z99,Z999,47.623129999999996,12.972214,2297.0,1.0,E,Europe/Berlin
8857,DEU,Hohe Duene,Warnemuende,Germany,Z99,ETMW,54.181438,12.132082,10.0,1.0,E,Europe/Berlin
8858,CHN,Sannvhe,Tangshan,China,TVS,ZBSN,39.717444,118.002389,25.0,8.0,N,Asia/Chongqing
8859,BEL,GOETSENHOVEN AB,GOETSENHOVEN,Belgium,Z99,EBTN,50.7817,4.9577800000000005,246.0,1.0,E,Europe/Brussels
8860,DEU,Wildenrath AB Closed,Wildenrath,Germany,Z99,EDUW,51.113721000000005,6.210245,200.0,1.0,E,Europe/Berlin
8861,DEU,Bremgarten Airport,Bremgarten,Germany,Z99,EDTG,47.902778999999995,7.6177779999999995,300.0,1.0,E,Europe/Berlin
8862,DEU,Bitburg AB closed,Birburg,Germany,Z99,EDRB,49.945278,6.565,1200.0,1.0,U,Europe/Berlin
8863,FRA,Toul AB closed,Toul,France,Z99,Z999,48.779999,5.98,936.0,1.0,E,Europe/Paris
8864,USA,Palo Alto Airport of Santa Clara County,Palo Alto,United States,PAO,KPAO,37.461111100000004,-122.11505559999999,7.0,-8.0,A,America/Los_Angeles
8865,ARE,Dubai Cruise Terminal,Dubai,United Arab Emirates,Z99,Z999,25.274193,55.28311,0.0,4.0,U,Asia/Dubai
8866,RUS,Ust-Nera Airport,Ust-Nera,Russia,Z99,UEMT,64.568056,143.23611100000002,3000.0,11.0,U,Asia/Vladivostok
8867,CZE,Vostice,Vysoke Myto,Czech Republic,Z99,LKVM,49.5537,16.1109,988.0,1.0,E,Europe/Prague
8868,BEL,Spa La Sauveniere,Spa,Belgium,Z99,EBSP,50.4824981689,5.910299778,1581.0,1.0,E,Europe/Brussels
8869,USA,Mesa Falcon Field,Mesa,United States,FFZ,KFFZ,33.4608001709,-111.72799682620001,1394.0,-7.0,A,America/Phoenix
8870,USA,Coolidge Municipal Airport,Cooldige,United States,P08,KP08,32.9359016418,-111.42700195309999,1574.0,-7.0,A,America/Phoenix
8871,USA,Cottonwood Airport,Cottonwood,United States,P52,KP52,34.7299995422,-112.0350036621,3550.0,-7.0,A,America/Phoenix
8872,BEL,Suarlee Airport,Namur,Belgium,Z99,EBNM,50.4879989624,4.7689199448,594.0,1.0,E,Europe/Brussels
8873,BEL,Hasselt Airport,Hasselt,Belgium,Z99,EBZH,50.9700012207,5.3750700951,141.0,1.0,E,Europe/Brussels
8874,USA,Phoenix Regional Airport,Phoenix,United States,A39,KA39,32.9916992188,-111.92099761959999,1300.0,-7.0,A,America/Phoenix
8875,USA,Wickenburg Municipal Airport,Wickenburg,United States,E25,KE25,33.96889877,-112.79900359999999,2377.0,-7.0,A,America/Phoenix
8876,CHN,Yangzhou Taizhou Airport,Yangzhou,China,YTY,ZSYA,32.5617,119.715,7.0,8.0,N,Asia/Chongqing
8877,USA,Oakland Co. Intl,Pontiac,United States,PTK,KPTK,42.667,-83.35,980.0,-5.0,A,America/New_York
8878,CHN,Fuzhou Railway Station,Fuzhou,China,Z99,Z999,26.11351,119.319998,39.0,8.0,N,Asia/Chongqing
8879,CHN,Xiamen Railway Station,Xiamen,China,Z99,Z999,24.4679,118.116,255.0,8.0,N,Asia/Chongqing
8880,GIN,Kissidougou,Kissidougou,Guinea,KSI,GUKU,9.160556,-10.124443,550.0,0.0,N,Africa/Conakry
8881,HUN,Pecs,Pecs,Hungary,QPJ,Z999,46.070833,18.233056,1000.0,1.0,E,Europe/Budapest
8882,DEU,Neuwied,Neuwied,Germany,Z99,Z999,50.432008,7.472785000000001,300.0,1.0,E,Europe/Berlin
8883,ITA,Castelnuovo di Garfagnana,Castelnuovo di Garfagnana,Italy,Z99,Z999,44.116464,10.409953999999999,1100.0,1.0,E,Europe/Rome
8884,ITA,Portovenere,Portovenere,Italy,Z99,Z999,44.0519359,9.8353078,10.0,1.0,E,Europe/Rome
8885,NLD,Amsterdam Zuid WTC,Amsterdam,Netherlands,Z99,Z999,52.338840999999995,4.871471,10.0,1.0,E,Europe/Amsterdam
8886,HUN,Budapest Keteli,Budapest,Hungary,Z99,Z999,47.500496999999996,19.085484,100.0,1.0,E,Europe/Budapest
8887,HRV,Zagreb Glavni Kolod.,Zagreb,Croatia,Z99,Z999,45.804289000000004,15.979121,500.0,1.0,E,Europe/Zagreb
8888,USA,Dillant Hopkins Airport,Keene,United States,EEN,Z999,72.270833,42.898333,149.0,-5.0,A,Z999
8889,CHN,Tianshui Airport,Tianshui,China,THQ,ZLTS,34.333,105.514,9186.0,8.0,N,Asia/Chongqing
8890,CUB,Kawama Airport,Kawama,Cuba,Z99,MUKW,23.123642,-81.301805,16.0,-5.0,U,America/Havana
8891,CUB,Yumuri Valley,Yumuri Valley,Cuba,Z99,Z999,23.1,-81.9,0.0,-5.0,U,America/Havana
8892,MDV,Kooddoo,Kooddoo,Maldives,GKK,VRMO,0.7308,73.433,10.0,5.0,U,Indian/Maldives
8893,USA,Glasgow Industrial,Glasgow,United States,Z99,07MT,48.4211069,-106.5277039,2762.0,-7.0,A,America/Denver
8894,GBR,Rochester Airport,Rochester,United Kingdom,RCS,EGTO,51.351944,0.502778,426.0,0.0,E,Europe/London
8895,NLD,Den Haag Centraal,Den Haag,Netherlands,Z99,Z999,52.081666999999996,4.329167,0.0,1.0,E,Europe/Amsterdam
